1GMH-E-F	0.05
1GMH-E-G	0.05
1YPH-A-C	0.05
1YPH-A-E	0.05
1HJA-A-B	0.05
1HJA-A-C	0.05
1AFQ-A-B	0.05
1AFQ-A-C	0.05
1AB9-A-B	0.05
1AB9-A-C	0.05
1GGD-A-B	0.05
1GGD-A-C	0.05
1CHO-E-F	0.05
1CHO-E-G	0.05
1VGC-A-B	0.05
1VGC-A-C	0.05
1GG6-A-B	0.05
1GG6-A-C	0.05
2P8O-A-B	0.05
2P8O-A-C	0.05
2VGC-A-B	0.05
2VGC-A-C	0.05
2GMT-A-B	0.05
2GMT-A-C	0.05
3VGC-A-B	0.05
3VGC-A-C	0.05
4CHA-E-F	0.05
4CHA-E-G	0.05
4VGC-A-B	0.05
4VGC-A-C	0.05
5R4C-A-B	0.05
5R4C-A-C	0.05
5R4D-A-B	0.05
5R4D-A-C	0.05
5R44-A-B	0.05
5R44-A-C	0.05
5R46-A-B	0.05
5R46-A-C	0.05
5R48-A-B	0.05
5R48-A-C	0.05
5R42-A-B	0.05
5R42-A-C	0.05
5R4B-A-B	0.05
5R4B-A-C	0.05
5R47-A-B	0.05
5R47-A-C	0.05
5R45-A-B	0.05
5R45-A-C	0.05
5R49-A-B	0.05
5R49-A-C	0.05
5R43-A-B	0.05
5R43-A-C	0.05
5R4A-A-B	0.05
5R4A-A-C	0.05
1DOW-B-A	0.08
1XMO-V-M	0.1
1HNW-V-M	0.1
1IBK-V-M	0.1
1HNX-V-M	0.1
1N32-V-M	0.1
1N36-V-M	0.1
1HR0-V-M	0.1
1XMQ-V-M	0.1
1IBM-V-M	0.1
1N33-V-M	0.1
1J5E-V-M	0.1
1N34-V-M	0.1
1XNQ-V-M	0.1
1IBL-V-M	0.1
1XNR-V-M	0.1
1FJG-V-M	0.1
1HNZ-V-M	0.1
2ZM6-V-M	0.1
2E5L-V-M	0.1
2HHH-U-M	0.1
3OTO-U-M	0.1
3T1Y-V-M	0.1
3T1H-V-M	0.1
4DV3-U-M	0.1
4JI6-U-M	0.1
4JI5-U-M	0.1
4JI3-U-M	0.1
4DV1-U-M	0.1
4JI4-U-M	0.1
4DUZ-U-M	0.1
4NXM-U-M	0.1
4JI8-U-M	0.1
4JI7-U-M	0.1
4JYA-U-M	0.1
4AQY-V-M	0.1
4YHH-V-M	0.1
4DV6-U-M	0.1
4DUY-U-M	0.1
4YY3-V-M	0.1
4GKK-V-M	0.1
4DV5-U-M	0.1
4DV4-U-M	0.1
4DR1-U-M	0.1
4KVB-U-M	0.1
4NXN-U-M	0.1
4V4I-v-n	0.1
4JI2-U-M	0.1
4DV7-U-M	0.1
4DV2-U-M	0.1
4JV5-U-M	0.1
4JI0-U-M	0.1
4OX9-V-M	0.1
